SNR_dB	aleph_array	mse_results
3	0.45	2.804207e+00
3	0.5	1.861051e+00
3	0.55	1.401439e+00
3	0.6	1.648251e+00
3	0.65	1.857153e+00
3	0.7	2.137942e+00
3	0.75	2.199796e+00
3	0.8	2.094904e+00
3	0.85	2.007110e+00
3	0.9	1.705213e+00
3	0.95	1.693923e+00
3	1	1.654425e+00

4	0	1.562792e+01
4	0.05	1.716941e+01
4	0.1	1.709246e+01
4	0.15	1.648842e+01
4	0.2	1.423203e+01
4	0.25	1.134308e+01
4	0.3	8.488991e+00
4	0.35	5.996928e+00
4	0.4	4.088047e+00
4	0.45	2.647324e+00
4	0.5	1.678505e+00
4	0.55	1.427457e+00
4	0.6	1.465217e+00
4	0.65	1.715649e+00
4	0.7	1.924503e+00
4	0.75	1.950274e+00
4	0.8	2.050293e+00
4	0.85	1.960946e+00
4	0.9	1.727205e+00
4	0.95	1.473807e+00
4	1	1.437584e+00

5	0	1.560640e+01
5	0.05	1.716178e+01
5	0.1	1.713079e+01
5	0.15	1.586341e+01
5	0.2	1.411219e+01
5	0.25	1.122657e+01
5	0.3	8.470472e+00
5	0.35	5.967201e+00
5	0.4	3.782311e+00
5	0.45	2.454623e+00
5	0.5	1.614892e+00
5	0.55	1.319980e+00
5	0.6	1.343453e+00
5	0.65	1.602611e+00
5	0.7	1.809807e+00
5	0.75	1.965909e+00
5	0.8	1.887746e+00
5	0.85	1.757295e+00
5	0.9	1.513007e+00
5	0.95	1.430666e+00
5	1	1.214365e+00

6	0	1.514686e+01
6	0.05	1.716920e+01
6	0.1	1.704761e+01
6	0.15	1.632715e+01
6	0.2	1.386014e+01
6	0.25	1.136066e+01
6	0.3	8.431607e+00
6	0.35	5.968032e+00
6	0.4	3.727220e+00
6	0.45	2.360590e+00
6	0.5	1.497598e+00
6	0.55	1.276280e+00
6	0.6	1.282124e+00
6	0.65	1.508919e+00
6	0.7	1.646185e+00
6	0.75	1.773966e+00
6	0.8	1.713386e+00
6	0.85	1.589050e+00
6	0.9	1.542065e+00
6	0.95	1.314014e+00
6	1	1.243955e+00

7	0	1.541112e+01
7	0.05	1.725815e+01
7	0.1	1.727383e+01
7	0.15	1.602117e+01
7	0.2	1.387109e+01
7	0.25	1.126879e+01
7	0.3	8.194705e+00
7	0.35	5.748050e+00
7	0.4	3.722374e+00
7	0.45	2.271843e+00
7	0.5	1.468794e+00
7	0.55	1.102161e+00
7	0.6	1.224521e+00
7	0.65	1.375376e+00
7	0.7	1.594941e+00
7	0.75	1.740064e+00
7	0.8	1.683606e+00
7	0.85	1.589429e+00
7	0.9	1.380937e+00
7	0.95	1.223054e+00
7	1	1.129956e+00

8	0	1.527125e+01
8	0.05	1.702326e+01
8	0.1	1.703498e+01
8	0.15	1.595295e+01
8	0.2	1.375254e+01
8	0.25	1.119206e+01
8	0.3	8.377483e+00
8	0.35	5.713290e+00
8	0.4	3.669967e+00
8	0.45	2.141533e+00
8	0.5	1.394179e+00
8	0.55	1.033687e+00
8	0.6	1.107448e+00
8	0.65	1.321115e+00
8	0.7	1.605045e+00
8	0.75	1.685209e+00
8	0.8	1.664306e+00
8	0.85	1.528770e+00
8	0.9	1.394528e+00
8	0.95	1.207047e+00
8	1	1.045652e+00

9	0	1.535297e+01
9	0.05	1.693631e+01
9	0.1	1.705810e+01
9	0.15	1.593063e+01
9	0.2	1.368306e+01
9	0.25	1.113668e+01
9	0.3	8.316763e+00
9	0.35	5.712087e+00
9	0.4	3.680977e+00
9	0.45	2.182315e+00
9	0.5	1.338065e+00
9	0.55	1.016973e+00
9	0.6	1.057175e+00
9	0.65	1.285793e+00
9	0.7	1.495438e+00
9	0.75	1.610200e+00
9	0.8	1.641789e+00
9	0.85	1.470408e+00
9	0.9	1.322524e+00
9	0.95	1.176491e+00
9	1	1.038310e+00

10	0	1.516246e+01
10	0.05	1.677701e+01
10	0.1	1.707316e+01
10	0.15	1.584613e+01
10	0.2	1.362815e+01
10	0.25	1.111044e+01
10	0.3	8.170012e+00
10	0.35	5.712617e+00
10	0.4	3.621504e+00
10	0.45	2.108461e+00
10	0.5	1.298074e+00
10	0.55	1.023560e+00
10	0.6	1.052219e+00
10	0.65	1.278089e+00
10	0.7	1.439013e+00
10	0.75	1.612647e+00
10	0.8	1.586257e+00
10	0.85	1.443202e+00
10	0.9	1.237090e+00
10	0.95	1.092242e+00
10	1	1.015769e+00

11	0	1.527008e+01
11	0.05	1.680984e+01
11	0.1	1.707050e+01
11	0.15	1.576775e+01
11	0.2	1.365914e+01
11	0.25	1.091940e+01
11	0.3	8.242088e+00
11	0.35	5.596058e+00
11	0.4	3.509869e+00
11	0.45	2.090277e+00
11	0.5	1.333960e+00
11	0.55	9.324540e-01
11	0.6	1.023351e+00
11	0.65	1.239690e+00
11	0.7	1.428492e+00
11	0.75	1.575306e+00
11	0.8	1.548871e+00
11	0.85	1.359552e+00
11	0.9	1.258278e+00
11	0.95	1.028760e+00
11	1	9.910149e-01

12	0	1.526201e+01
12	0.05	1.683420e+01
12	0.1	1.695211e+01
12	0.15	1.576284e+01
12	0.2	1.364507e+01
12	0.25	1.099093e+01
12	0.3	8.165858e+00
12	0.35	5.590947e+00
12	0.4	3.518114e+00
12	0.45	2.022654e+00
12	0.5	1.269681e+00
12	0.55	9.154926e-01
12	0.6	9.632820e-01
12	0.65	1.179724e+00
12	0.7	1.427226e+00
12	0.75	1.504798e+00
12	0.8	1.504108e+00
12	0.85	1.408167e+00
12	0.9	1.191580e+00
12	0.95	1.031666e+00
12	1	9.496706e-01

13	0	1.518213e+01
13	0.05	1.682104e+01
13	0.1	1.689940e+01
13	0.15	1.581733e+01
13	0.2	1.358574e+01
13	0.25	1.098636e+01
13	0.3	8.102548e+00
13	0.35	5.614815e+00
13	0.4	3.563358e+00
13	0.45	2.076750e+00
13	0.5	1.259959e+00
13	0.55	9.212673e-01
13	0.6	9.797689e-01
13	0.65	1.149263e+00
13	0.7	1.376637e+00
13	0.75	1.532629e+00
13	0.8	1.535108e+00
13	0.85	1.358036e+00
13	0.9	1.168627e+00
13	0.95	1.018501e+00
13	1	9.625738e-01

14	0	1.510549e+01
14	0.05	1.680272e+01
14	0.1	1.691381e+01
14	0.15	1.582891e+01
14	0.2	1.361572e+01
14	0.25	1.094199e+01
14	0.3	8.072344e+00
14	0.35	5.592527e+00
14	0.4	3.492061e+00
14	0.45	2.080173e+00
14	0.5	1.237429e+00
14	0.55	8.970201e-01
14	0.6	9.178197e-01
14	0.65	1.162766e+00
14	0.7	1.366320e+00
14	0.75	1.508989e+00
